Brand,Store Number,Name,Ownership Type,Facility ID,Features - Products,Features - Service,Features - Stations,Food Region,Venue Type,Phone Number,Location,Street Address,Street Line 1,Street Line 2,City,State,Zip,Country,Coordinates,Latitude,Longitude,Insert Date
Starbucks,11269,Jonestown Rd.,Company Owned,17194,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-765-7540,"605 Jonestown Road
Winston-Salem, NC 27103-1206
(36.070825, -80.339134)",605 Jonestown Road,605 Jonestown Road,,Winston-Salem,NC,27103-1206,US,"(36.070825, -80.339134)",36.070825,-80.339134,06/22/2012 06:31:50 PM
Starbucks,11059,Hanes Mall Kiosk,Company Owned,9940,,Starbucks Card Mobile,,9999,Unknown,336-760-0676,"3320 Silas Creek Parkway, PK44
Winston-Salem, NC 27103-3031
(36.073309, -80.29815)","3320  Silas Creek Parkway, PK44",3320  Silas Creek Parkway,PK44,Winston-Salem,NC,27103-3031,US,"(36.073309, -80.29815)",36.073309,-80.29815,06/22/2012 06:31:50 PM
Starbucks,8540,Hanes Mall Blvd.,Company Owned,11503,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-765-2716,"2015 Frontis Plaza Boulevard
Winston Salem, NC 27103
(36.061965345769, -80.307374)",2015 Frontis Plaza Boulevard,2015 Frontis Plaza Boulevard,,Winston Salem,NC,27103,US,"(36.061965345769, -80.307374)",36.061965345769,-80.307374,06/22/2012 06:31:50 PM
Starbucks,11922,Clemmons,Company Owned,6768,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-766-7866,"2785 Lewisville-Clemmons Rd
Clemmons, NC 27012-8715
(36.022618, -80.381471)",2785 Lewisville-Clemmons Rd,2785 Lewisville-Clemmons Rd,,Clemmons,NC,27012-8715,US,"(36.022618, -80.381471)",36.022618,-80.381471,06/22/2012 06:31:50 PM
Starbucks,76588,Target Kernersville T-2134,Licensed,8391,,Starbucks Card Mobile,,9999,Unknown,336-992-1680,"1024 S Main St
Kernersville, NC 27284-8178
(36.1097, -80.099338)",1024 S Main St,1024 S Main St,,Kernersville,NC,27284-8178,US,"(36.1097, -80.099338)",36.1097,-80.099338,06/22/2012 06:31:50 PM
Starbucks,11058,Kernersville,Company Owned,8575,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-996-2819,"1022-M South Main Street
Kernersville, NC 27284-4603
(36.108744, -80.0981)",1022-M South Main Street,1022-M South Main Street,,Kernersville,NC,27284-4603,US,"(36.108744, -80.0981)",36.108744,-80.0981,06/22/2012 06:31:50 PM
Starbucks,70320,Harris Teeter-Kernersville #250,Licensed,18636,,Wireless Hotspot,,9999,Unknown,336-992-9788,"971 S Main St
Kernersville, NC 27284-7439
(36.107419, -80.094942)",971 S Main St,971 S Main St,,Kernersville,NC,27284-7439,US,"(36.107419, -80.094942)",36.107419,-80.094942,06/22/2012 06:31:50 PM
Starbucks,14437,Battleground Ave & Old Battleground,Company Owned,6588,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-282-3177,"4016 Battleground Ave
Greensboro, NC 27410-9799
(36.148827, -79.869942)",4016 Battleground Ave,4016 Battleground Ave,,Greensboro,NC,27410-9799,US,"(36.148827, -79.869942)",36.148827,-79.869942,06/22/2012 06:31:50 PM
Starbucks,76689,Target Greensboro West T-2108,Licensed,10146,,Starbucks Card Mobile,,9999,Unknown,336-455-9900,"1628 Highwoods Blvd
Greensboro, NC 27410-2048
(36.113057, -79.878673)",1628 Highwoods Blvd,1628 Highwoods Blvd,,Greensboro,NC,27410-2048,US,"(36.113057, -79.878673)",36.113057,-79.878673,06/22/2012 06:31:50 PM
Starbucks,10605,Jefferson Village,Company Owned,16979,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-834-4620,"1562 Highwoods Blvd, Suite C
Greensboro, NC 27410-2056
(36.111169, -79.880369)","1562 Highwoods Blvd, Suite C",1562 Highwoods Blvd,Suite C,Greensboro,NC,27410-2056,US,"(36.111169, -79.880369)",36.111169,-79.880369,06/22/2012 06:31:50 PM
Starbucks,72867,Harris Teeter Greensboro #33,Licensed,12184,,,,9999,Unknown,336-856-8140,"701 Frances King St
Greensboro, NC 27410-4105
(36.088795, -79.890911)",701 Frances King St,701 Frances King St,,Greensboro,NC,27410-4105,US,"(36.088795, -79.890911)",36.088795,-79.890911,06/22/2012 06:31:50 PM
Starbucks,8486,Shoppes at Deep River,Company Owned,14724,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-841-1072,"3875 John Gordon Lane
High Point, NC 27265-8046
(36.035749, -79.962595)",3875 John Gordon Lane,3875 John Gordon Lane,,High Point,NC,27265-8046,US,"(36.035749, -79.962595)",36.035749,-79.962595,06/22/2012 06:31:50 PM
Starbucks,8374,Guilford College,Company Owned,8950,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-292-3020,"5607 W Friendly Ave
Greensboro, NC 27410-4276
(36.088789, -79.885732)",5607 W Friendly Ave,5607 W Friendly Ave,,Greensboro,NC,27410-4276,US,"(36.088789, -79.885732)",36.088789,-79.885732,06/22/2012 06:31:50 PM
Starbucks,8222,Battleground Village,Company Owned,12101,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-282-0445,"2969 Battleground Avenue
Greensboro, NC 27408-2705
(36.114698, -79.835548)",2969 Battleground Avenue,2969 Battleground Avenue,,Greensboro,NC,27408-2705,US,"(36.114698, -79.835548)",36.114698,-79.835548,06/22/2012 06:31:50 PM
Starbucks,9798,Patriots Place,Company Owned,8152,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-545-9454,"505 Pisgah Church Road
Greensboro, NC 27455-2523
(36.130846, -79.798979)",505 Pisgah Church Road,505 Pisgah Church Road,,Greensboro,NC,27455-2523,US,"(36.130846, -79.798979)",36.130846,-79.798979,06/22/2012 06:31:50 PM
Starbucks,8696,Shops on Battleground,Company Owned,14033,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-272-7061,"1603 Battleground Avenue
Greensboro, NC 27408-8049
(36.08943, -79.81047)",1603 Battleground Avenue,1603 Battleground Avenue,,Greensboro,NC,27408-8049,US,"(36.08943, -79.81047)",36.08943,-79.81047,06/22/2012 06:31:50 PM
Starbucks,8221,Friendly - HT,Company Owned,17520,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-856-9371,"3330 W. Friendly Ave.
Greensboro, NC 27410-4806
(36.085215, -79.837067)",3330 W. Friendly Ave.,3330 W. Friendly Ave.,,Greensboro,NC,27410-4806,US,"(36.085215, -79.837067)",36.085215,-79.837067,06/22/2012 06:31:50 PM
Starbucks,8148,North Carolina A & T State Univ,Licensed,63123,,Wireless Hotspot,,0,Unknown,336-334-7560,"1601 E Market St
Greensboro, NC 27411-0002
(36.073131, -79.776031)",1601 E Market St,1601 E Market St,,Greensboro,NC,27411-0002,US,"(36.073131, -79.776031)",36.073131,-79.776031,06/22/2012 06:31:50 PM
Starbucks,79343,Harris Teeter-Burlington # 345,Licensed,7811,,,,9999,Unknown,336-585-1444,"2727 Church St.
Burlington, NC 27215-5103
(36.079403, -79.490552)",2727 Church St.,2727 Church St.,,Burlington,NC,27215-5103,US,"(36.079403, -79.490552)",36.079403,-79.490552,06/22/2012 06:31:50 PM
Starbucks,9763,Burlington Mall,Company Owned,8297,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-538-6997,"451 Huffman Mill Road
Burlington, NC 27215-5118
(36.076192, -79.488787)",451 Huffman Mill Road,451 Huffman Mill Road,,Burlington,NC,27215-5118,US,"(36.076192, -79.488787)",36.076192,-79.488787,06/22/2012 06:31:50 PM
Starbucks,9839,University Commons,Company Owned,7435,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-584-6795,"1447 &quot;A&quot; University Drive
Burlington, NC 27215-8790
(36.068164, -79.52042)","1447 ""A"" University Drive","1447 ""A"" University Drive",,Burlington,NC,27215-8790,US,"(36.068164, -79.52042)",36.068164,-79.52042,06/22/2012 06:31:50 PM
Starbucks,76466,Target Burlington T-2037,Licensed,9539,,Starbucks Card Mobile,,9999,Unknown,336-524-9354,"1475 University Dr
Burlington, NC 27215-8768
(36.066375, -79.519907)",1475 University Dr,1475 University Dr,,Burlington,NC,27215-8768,US,"(36.066375, -79.519907)",36.066375,-79.519907,06/22/2012 06:31:50 PM
Starbucks,8325,Four Seasons Towne Centre,Company Owned,15359,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-218-0501,"400 Four Seasons Town Centre, Space #1K5-A
Greensboro, NC 27407-4743
(36.039256, -79.837098)","400 Four Seasons Town Centre, Space #1K5-A",400 Four Seasons Town Centre,Space #1K5-A,Greensboro,NC,27407-4743,US,"(36.039256, -79.837098)",36.039256,-79.837098,06/22/2012 06:31:50 PM
Starbucks,11057,South Elm & I-85,Company Owned,10351,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,336-273-4531,"3711 Elmsley Street, Suite 108
Greensboro, NC 27406-7039
(36.003126, -79.793084)","3711 Elmsley Street, Suite 108",3711 Elmsley Street,Suite 108,Greensboro,NC,27406-7039,US,"(36.003126, -79.793084)",36.003126,-79.793084,06/22/2012 06:31:50 PM
Starbucks,78069,Furnitureland South,Licensed,6667,,Wireless Hotspot,,9999,Unknown,336-822-3702,"5635 Riverdale Dr
Jamestown, NC 27282-9171
(35.969505, -79.92739)",5635 Riverdale Dr,5635 Riverdale Dr,,Jamestown,NC,27282-9171,US,"(35.969505, -79.92739)",35.969505,-79.92739,06/22/2012 06:31:50 PM
Starbucks,79361,Harris Teeter - High Point #341,Licensed,7176,,,,9999,Unknown,336-869-6317,"265 Eastchester Dr
High Point, NC 27262-7731
(35.984404, -80.01928)",265 Eastchester Dr,265 Eastchester Dr,,High Point,NC,27262-7731,US,"(35.984404, -80.01928)",35.984404,-80.01928,06/22/2012 06:31:50 PM
Starbucks,8961,"High Point, NC",Company Owned,12573,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,336-889-8987,"2101 N. Main Street, Suite 103
High Point, NC 27262-7700
(35.983203, -80.023799)","2101 N. Main Street, Suite 103",2101 N. Main Street,Suite 103,High Point,NC,27262-7700,US,"(35.983203, -80.023799)",35.983203,-80.023799,06/22/2012 06:31:50 PM
Starbucks,72920,Harris Teeter-Chapel Hill #117,Licensed,16341,,,,9999,Unknown,919-933-5700,"2110 Estes Dr
Chapel Hill, NC 27516-9479
(35.936497, -79.14553)",2110 Estes Dr,2110 Estes Dr,,Chapel Hill,NC,27516-9479,US,"(35.936497, -79.14553)",35.936497,-79.14553,06/22/2012 06:31:50 PM
Starbucks,9994,Beckley,Company Owned,10327,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,304-256-6429,"308 Galleria Plaza
Beckley, WV 25801-3164
(37.803683, -81.181978)",308 Galleria Plaza,308 Galleria Plaza,,Beckley,WV,25801-3164,US,"(37.803683, -81.181978)",37.803683,-81.181978,06/22/2012 06:31:51 PM
Starbucks,72449,Beckley Travel Plaza,Licensed,12623,,Wireless Hotspot,,9999,Unknown,304-255-6773,"Mile Marker 45 SB, W Virginia Turnpike
Beckley, WV 25801
(37.802928, -81.212804)","Mile Marker 45 SB, W Virginia Turnpike","Mile Marker 45 SB, W Virginia Turnpike",,Beckley,WV,25801,US,"(37.802928, -81.212804)",37.802928,-81.212804,06/22/2012 06:31:51 PM
Starbucks,10474,I-81 & Exit 7,Company Owned,10226,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,276-696-0070,"3177 Lee Highway
Bristol, VA 24202-5944
(36.631922, -82.123091)",3177 Lee Highway,3177 Lee Highway,,Bristol,VA,24202-5944,US,"(36.631922, -82.123091)",36.631922,-82.123091,06/22/2012 06:31:52 PM
Starbucks,76802,Target Bristol T-2308,Licensed,7523,,Starbucks Card Mobile,,9999,Unknown,276-647-6300,"14181 Lee Hwy
Bristol, VA 24202-4315
(36.638191577422, -82.09991)",14181 Lee Hwy,14181 Lee Hwy,,Bristol,VA,24202-4315,US,"(36.638191577422, -82.09991)",36.638191577422,-82.09991,06/22/2012 06:31:52 PM
Starbucks,76845,Target Kingsport T-2332,Licensed,6439,,Starbucks Card Mobile,,9999,Unknown,423-578-1726,"2626 E Stone Dr
Kingsport, TN 37660-5883
(36.550933, -82.494154)",2626 E Stone Dr,2626 E Stone Dr,,Kingsport,TN,37660-5883,US,"(36.550933, -82.494154)",36.550933,-82.494154,06/22/2012 06:31:52 PM
Starbucks,13504,N Eastman & Ryder,Company Owned,6650,Oven-warmed Food,Starbucks Card Mobile,Drive-Through,9999,Unknown,423-245-3749,"1860 N Eastman Road
Kingsport, TN 37664-2312
(36.542926, -82.520008)",1860 N Eastman Road,1860 N Eastman Road,,Kingsport,TN,37664-2312,US,"(36.542926, -82.520008)",36.542926,-82.520008,06/22/2012 06:31:52 PM
Starbucks,8602,Hwy 11E & Mount Castle Dr,Company Owned,12723,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,423-283-0818,"2008 North Roan St
Johnson City, TN 37601-3120
(36.342430126078, -82.37731)",2008 North Roan St,2008 North Roan St,,Johnson City,TN,37601-3120,US,"(36.342430126078, -82.37731)",36.342430126078,-82.37731,06/22/2012 06:31:52 PM
Starbucks,16318,Harris Teeter-Boone #165,Licensed,88375,,,,0,Unknown,,"240 Shadowline Dr
Boone, NC 28607-5088
(36.202817, -81.662142)",240 Shadowline Dr,240 Shadowline Dr,,Boone,NC,28607-5088,US,"(36.202817, -81.662142)",36.202817,-81.662142,06/22/2012 06:31:52 PM
Starbucks,76590,Target Knoxville North T-2057,Licensed,8405,,Starbucks Card Mobile,,9999,Unknown,865-291-0086,"4700 New Harvest Ln
Knoxville, TN 37918-7000
(36.036851, -83.888743)",4700 New Harvest Ln,4700 New Harvest Ln,,Knoxville,TN,37918-7000,US,"(36.036851, -83.888743)",36.036851,-83.888743,06/22/2012 06:31:52 PM
Starbucks,17007,Kroger-Fountain City  #698,Licensed,87106,,,,0,Unknown,865-686-1015,"5201 N Broadway St &amp; Knox Rd
Fountain City, TN 37918
(36.051167, -83.924807)",5201 N Broadway St & Knox Rd,5201 N Broadway St & Knox Rd,,Fountain City,TN,37918,US,"(36.051167, -83.924807)",36.051167,-83.924807,06/22/2012 06:31:52 PM
Starbucks,13976,London I-75,Company Owned,6797,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,606-877-2433,"2021 West Highway 192
London, KY 40741-1623
(37.111731547708, -84.100177746666)",2021 West Highway 192,2021 West Highway 192,,London,KY,40741-1623,US,"(37.111731547708, -84.100177746666)",37.111731547708,-84.100177746666,06/22/2012 06:31:52 PM
Starbucks,11656,I-75 & Emory,Company Owned,16994,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,865-947-8801,"401 East Emory Road
Powell, TN 37849-3518
(36.049863, -83.999876)",401 East Emory Road,401 East Emory Road,,Powell,TN,37849-3518,US,"(36.049863, -83.999876)",36.049863,-83.999876,06/22/2012 06:31:52 PM
Starbucks,78077,UNC at Chapel Hill - Rams Head Cent,Licensed,10557,,,,9999,Unknown,919-962-6219,"104 Ridge Rd
Chapel Hill, NC 27514-4387
(35.903890222735, -79.04123)",104 Ridge Rd,104 Ridge Rd,,Chapel Hill,NC,27514-4387,US,"(35.903890222735, -79.04123)",35.903890222735,-79.04123,06/22/2012 06:31:53 PM
Starbucks,3048,UNC Hospital,Licensed,18719,Oven-warmed Food,Wireless Hotspot,,0,Unknown,919-445-5404,"101 Manning Dr
Chapel Hill, NC 27514-4220
(35.903457, -79.051587)",101 Manning Dr,101 Manning Dr,,Chapel Hill,NC,27514-4220,US,"(35.903457, -79.051587)",35.903457,-79.051587,06/22/2012 06:31:53 PM
Starbucks,10564,Imperial Corners,Company Owned,6907,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-941-0482,"1119 Slater Rd
Durham, NC 27703-8474
(35.879388, -78.847073)",1119 Slater Rd,1119 Slater Rd,,Durham,NC,27703-8474,US,"(35.879388, -78.847073)",35.879388,-78.847073,06/22/2012 06:31:53 PM
Starbucks,70017,RDU Terminal C Central Atrium,Licensed,10007,Lunch,Wireless Hotspot,,9999,Airport,919-840-0506,"1025 Airside Dr
Raleigh, NC 27623
(35.878075, -78.792716)",1025 Airside Dr,1025 Airside Dr,,Raleigh,NC,27623,US,"(35.878075, -78.792716)",35.878075,-78.792716,06/22/2012 06:31:53 PM
Starbucks,16485,RDU-Terminal 1,Licensed,87150,Lunch,,,0,Unknown,919-645-8984,"2400 W Terminal Blvd
Morrisville, NC 27560-9217
(35.86751, -78.804044)",2400 W Terminal Blvd,2400 W Terminal Blvd,,Morrisville,NC,27560-9217,US,"(35.86751, -78.804044)",35.86751,-78.804044,06/22/2012 06:31:53 PM
Starbucks,79375,Harris Teeter-Chapel Hill #137,Licensed,8574,,,,9999,Unknown,919-960-0275,"88 Chatham Downs
Chapel Hill, NC 27517-6111
(35.830889, -79.086669)",88 Chatham Downs,88 Chatham Downs,,Chapel Hill,NC,27517-6111,US,"(35.830889, -79.086669)",35.830889,-79.086669,06/22/2012 06:31:53 PM
Starbucks,70021,RDU Terminal C Presecurity,Licensed,19444,Lunch,Wireless Hotspot,,0,Unknown,919-840-0506,"1025 Airside Dr
Raleigh, NC 27623
(35.8607, -78.7928)",1025 Airside Dr,1025 Airside Dr,,Raleigh,NC,27623,US,"(35.8607, -78.7928)",35.8607,-78.7928,06/22/2012 06:31:53 PM
Starbucks,79699,Harris Teeter-Cary #298,Licensed,6621,,,,9999,Unknown,919-460-3126,"1150 Green Level to Durham Rd
Cary, NC 27519-8341
(35.820702, -78.90107)",1150 Green Level to Durham Rd,1150 Green Level to Durham Rd,,Cary,NC,27519-8341,US,"(35.820702, -78.90107)",35.820702,-78.90107,06/22/2012 06:31:53 PM
Starbucks,9657,Grace Park,Company Owned,14491,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-460-1170,"3608-400 Davis Drive
Morrisville, NC 27560-8818
(35.821637, -78.847563)",3608-400 Davis Drive,3608-400 Davis Drive,,Morrisville,NC,27560-8818,US,"(35.821637, -78.847563)",35.821637,-78.847563,06/22/2012 06:31:53 PM
Starbucks,8545,Weston Parkway,Company Owned,12857,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-677-6104,"125 Weston Parkway
Cary, NC 27513-2424
(35.827473, -78.770416)",125 Weston Parkway,125 Weston Parkway,,Cary,NC,27513-2424,US,"(35.827473, -78.770416)",35.827473,-78.770416,06/22/2012 06:31:53 PM
Starbucks,9364,High House Road,Company Owned,10097,"Oven-warmed Food, Sirena Espresso Machine","Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-387-3482,"2840 NC Highway 55
Cary, NC 27519-5685
(35.789277, -78.870563)",2840 NC Highway 55,2840 NC Highway 55,,Cary,NC,27519-5685,US,"(35.789277, -78.870563)",35.789277,-78.870563,06/22/2012 06:31:53 PM
Starbucks,79397,Harris Teeter-Cary #138,Licensed,9958,,,,9999,Unknown,919-467-1259,"98 Cornerstone Dr
Cary, NC 27519-8404
(35.790275, -78.852011)",98 Cornerstone Dr,98 Cornerstone Dr,,Cary,NC,27519-8404,US,"(35.790275, -78.852011)",35.790275,-78.852011,06/22/2012 06:31:53 PM
Starbucks,10158,Evans Road,Company Owned,17746,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-481-9124,"1904 Northwest Maynard Road
Cary, NC 27513-4997
(35.798662, -78.795089)",1904 Northwest Maynard Road,1904 Northwest Maynard Road,,Cary,NC,27513-4997,US,"(35.798662, -78.795089)",35.798662,-78.795089,06/22/2012 06:31:53 PM
Starbucks,9840,Cary Towne Center,Company Owned,8578,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-468-9908,"1107 Walnut Street, Suite 102
Cary, NC 27511-4734
(35.771485, -78.762595)","1107 Walnut Street, Suite 102",1107 Walnut Street,Suite 102,Cary,NC,27511-4734,US,"(35.771485, -78.762595)",35.771485,-78.762595,06/22/2012 06:31:53 PM
Starbucks,8214,Falls of Neuse,Company Owned,16207,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-873-9615,"900 Spring Forest Road, Suite 103
Raleigh, NC 27609-9122
(35.866987, -78.621966)","900 Spring Forest Road, Suite 103",900 Spring Forest Road,Suite 103,Raleigh,NC,27609-9122,US,"(35.866987, -78.621966)",35.866987,-78.621966,06/22/2012 06:31:54 PM
Starbucks,8217,Pleasant Valley Promenade,Company Owned,16070,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-785-0111,"6282 Glenwood Avenue
Raleigh, NC 27612-2651
(35.855155, -78.700929)",6282 Glenwood Avenue,6282 Glenwood Avenue,,Raleigh,NC,27612-2651,US,"(35.855155, -78.700929)",35.855155,-78.700929,06/22/2012 06:31:54 PM
Starbucks,8589,Crabtree Valley Mall,Company Owned,12856,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-788-0656,"4325 Glen Wood Avenue, Space 1121
Raleigh, NC 27612-4532
(35.840769, -78.679576)","4325 Glen Wood Avenue, Space 1121",4325 Glen Wood Avenue,Space 1121,Raleigh,NC,27612-4532,US,"(35.840769, -78.679576)",35.840769,-78.679576,06/22/2012 06:31:54 PM
Starbucks,8459,North Hills Plaza,Company Owned,11200,"Clover Crafted Small Batch Coffee, Oven-warmed Food","Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-571-0713,"4421 Six Forks Road, 116
Raleigh, NC 27609-5761
(35.839892, -78.643005)","4421 Six Forks Road, 116",4421 Six Forks Road,116,Raleigh,NC,27609-5761,US,"(35.839892, -78.643005)",35.839892,-78.643005,06/22/2012 06:31:54 PM
Starbucks,76282,Target Raleigh  Central T-1892,Licensed,16247,,Starbucks Card Mobile,,9999,Unknown,919-781-9848,"4191 The Circle at N Hills St.
Raleigh, NC 27609-5712
(35.837278, -78.642336)",4191 The Circle at N Hills St.,4191 The Circle at N Hills St.,,Raleigh,NC,27609-5712,US,"(35.837278, -78.642336)",35.837278,-78.642336,06/22/2012 06:31:54 PM
Starbucks,9789,North Hills Center,Company Owned,15656,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-420-0514,"4160 Main Street, Suite 105
Raleigh, NC 27609-5754
(35.836979, -78.642734)","4160 Main Street, Suite 105",4160 Main Street,Suite 105,Raleigh,NC,27609-5754,US,"(35.836979, -78.642734)",35.836979,-78.642734,06/22/2012 06:31:54 PM
Starbucks,8272,Old Raleigh Village,Company Owned,16350,,"Starbucks Card Mobile, Wireless Hotspot",,9999,Unknown,919-789-4422,"3101-105 Edwards Mill Road
Raleigh, NC 27612-5303
(35.825389, -78.707322)",3101-105 Edwards Mill Road,3101-105 Edwards Mill Road,,Raleigh,NC,27612-5303,US,"(35.825389, -78.707322)",35.825389,-78.707322,06/22/2012 06:31:54 PM
Starbucks,8462,Capital Blvd.,Company Owned,8911,Oven-warmed Food,"Starbucks Card Mobile, Wireless Hotspot",Drive-Through,9999,Unknown,919-875-8760,"3023 Capital Blvd.
Raleigh, NC 27604-3382
(35.821364, -78.591832)",3023 Capital Blvd.,3023 Capital Blvd.,,Raleigh,NC,27604-3382,US,"(35.821364, -78.591832)",35.821364,-78.591832,06/22/2012 06:31:54 PM
